"ID_PE","suivi","DOM_BIO","TYPE_COUV","GR_ESS","CL_AGE","DEP_SUR","CL_DRAI","den","ST","denPIG","STPIG","denEPN","STEPN","DQM","denRel2sp","codSol","codSOl","esse"
9709739101,"PET3","5","R","ES","120","1AY",30,975,15.024,0,0,0.538461538461538,0.56662673056443,140.070132324255,0.538461538461538,"Tills","Tills","EPN"
9709739103,"PET3","5","R","EE","120","1AY",40,725,10.971,0,0,0.862068965517241,0.87257314738857,138.806295421624,0.862068965517241,"Tills","Tills","EPN"
9709739104,"PET3","5","R","EE","120","1AY",40,975,17.082,0,0,0.82051282051282,0.852886078913476,149.355806126712,0.82051282051282,"Tills","Tills","EPN"
9803700101,"PET3","5","R","EE","070","1AM",20,875,21.002,0,0,0.914285714285714,0.9595752785449,174.816072875066,0.914285714285714,"Tills","Tills","EPN"
9803701301,"PET3","5","R","ES","120","1A",40,850,18.268,0,0,0.852941176470588,0.93119115393037,165.421173704193,0.852941176470588,"Tills","Tills","EPN"
9803701701,"PET3","5","R","ES","120","1A",40,825,13.846,0,0,0.909090909090909,0.944966055178391,146.180771178383,0.909090909090909,"Tills","Tills","EPN"
9803701702,"PET3","5","R","ES","120","1A",40,675,9.573,0,0,0.518518518518518,0.511125039172673,134.377699658668,0.518518518518518,"Tills","Tills","EPN"
9803703703,"PET3","5","R","SE","120","1A",41,600,9.864,0,0,0.875,0.93146796431468,144.679155773892,0.875,"Tills","Tills","EPN"
9803703704,"PET3","5","R","SE","120","1A",41,700,11.184,0,0,0.892857142857143,0.930436337625179,142.627942906,0.892857142857143,"Tills","Tills","EPN"
9803704001,"PET3","5","R","SE","120","1A",41,450,8.199,0,0,0.611111111111111,0.786437370411026,152.310290214006,0.611111111111111,"Tills","Tills","EPN"
9803704201,"PET3","5","R","EE","120","7T",60,550,10.736,0,0,0.863636363636364,0.945137853949329,157.65035969902,0.863636363636364,"Organic","Organic","EPN"
9803704202,"PET3","5","R","EE","120","7T",60,725,14.247,0,0,1,1,158.178614858022,1,"Organic","Organic","EPN"
9803704301,"PET3","5","M","SBB","120","1BP",30,675,22.557,0,0,0.518518518518518,0.50729263643215,206.273692369722,0.518518518518518,"Tills","Tills","EPN"
9803705001,"PET3","5","R","EE","090","7T",60,1425,21.851,0,0,0.87719298245614,0.835705459704361,139.727949437615,0.87719298245614,"Organic","Organic","EPN"
9803705002,"PET3","5","R","EE","090","7T",60,1800,27.041,0,0,0.986111111111111,0.992751747346622,138.30254783783,0.986111111111111,"Organic","Organic","EPN"
9803705202,"PET3","5","R","EE","120","1A",40,600,9.549,0,0,0.958333333333333,0.947324327154676,142.350298048371,0.958333333333333,"Tills","Tills","EPN"
9803705501,"PET3","5","R","EE","070","2BE",20,1725,30.41,0,0,1,1,149.819629826632,1,"Sables Mésiques","Sables Mésiques","EPN"
9803705502,"PET3","5","R","ES","070","2BE",10,1600,15.473,0,0,1,1,110.964058020174,1,"Sables Mésiques","Sables Mésiques","EPN"
9803705503,"PET3","5","R","ES","070","2BE",10,1100,17.993,0,0,0.977272727272727,0.989106874895793,144.31467867262,0.977272727272727,"Sables Mésiques","Sables Mésiques","EPN"
9803705601,"PET3","5","R","ES","070","2BE",30,1750,20.836,0,0,1,1,123.124139803468,1,"Sables Mésiques","Sables Mésiques","EPN"
9803705602,"PET3","5","R","ES","070","2BE",30,1225,13.619,0,0,1,1,118.976071542955,1,"Sables Mésiques","Sables Mésiques","EPN"
9803705701,"PET3","5","R","ES","070","2BE",20,1725,20.154,0,0,1,1,121.96666159977,1,"Sables Mésiques","Sables Mésiques","EPN"
9803705801,"PET3","5","R","ES","070","1AY",30,2050,32.359,0,0,0.939024390243902,0.966995271794555,141.76717158965,0.939024390243902,"Tills","Tills","EPN"
9803705803,"PET3","5","R","ES","070","1AY",30,1300,16.681,0,0,0.692307692307692,0.730651639589953,127.818708290379,0.692307692307692,"Tills","Tills","EPN"
9803705902,"PET3","5","R","ES","070","2AT",20,1300,14.742,0,0,0.884615384615385,0.914190747524081,120.160461206242,0.884615384615385,"Sables Mésiques","Sables Mésiques","EPN"
9803706104,"PET3","5","R","ES","120","1AM",20,850,23.985,0,0,0.941176470588235,0.983614759224515,189.546363971124,0.941176470588235,"Tills","Tills","EPN"
9803706201,"PET3","5","R","EE","090","1AY",20,1600,43.386,0,0,0.96875,0.986608583414004,185.810338261693,0.96875,"Tills","Tills","EPN"
9803706202,"PET3","5","R","EE","090","1AY",20,1225,29.358,0,0,0.877551020408163,0.944614755773554,174.682841591256,0.877551020408163,"Tills","Tills","EPN"
9803706301,"PET3","5","R","ES","070","1A",40,1250,17.191,0,0,1,1,132.327657014071,1,"Tills","Tills","EPN"
9803706401,"PET3","5","R","EE","070","7T",60,975,14.986,0,0,1,1,139.892881428104,1,"Organic","Organic","EPN"
9803706801,"PET3","5","R","ES","120","1A",40,825,16.682,0,0,0.545454545454545,0.720357271310395,160.454589385518,0.545454545454545,"Tills","Tills","EPN"
9803707001,"PET3","5","R","EE","090","1AM",20,675,9.369,0,0,1,1,132.938199479774,1,"Tills","Tills","EPN"
9803707002,"PET3","5","R","EE","090","1AM",20,325,4.241,0,0,1,1,128.898396591111,1,"Tills","Tills","EPN"
9803707003,"PET3","5","R","EE","120","1AY",20,1575,29.115,0,0,0.968253968253968,0.973553151296582,153.416890990683,0.968253968253968,"Tills","Tills","EPN"
9803707004,"PET3","5","R","EE","120","1AY",20,1250,16.776,0,0,1,1,130.720668916517,1,"Tills","Tills","EPN"
9803708102,"PET3","5","R","EE","070","1A",40,1200,16.415,0,0,0.541666666666667,0.556442278403899,131.972936388576,0.541666666666667,"Tills","Tills","EPN"
9803708104,"PET3","5","R","ES","070","1A",30,1125,17.774,0,0,0.977777777777778,0.988972656689546,141.831072189176,0.977777777777778,"Tills","Tills","EPN"
9803708105,"PET3","5","R","ES","070","1A",30,1325,16.463,0,0,0.943396226415094,0.958938225110855,125.777109310066,0.943396226415094,"Tills","Tills","EPN"
9803708302,"PET3","5","R","EE","070","1A",40,1475,21.81,0,0,0.508474576271186,0.571480972031178,137.210353097232,0.508474576271186,"Tills","Tills","EPN"
9803708401,"PET3","5","R","EE","070","7T",60,1300,12.544,0,0,0.903846153846154,0.914779974489796,110.841247699852,0.903846153846154,"Organic","Organic","EPN"
9803708402,"PET3","5","R","EE","070","7T",60,1250,14.993,0,0,0.9,0.910424864936971,123.578899474673,0.9,"Organic","Organic","EPN"
9803708501,"PET3","5","R","EE","070","1A",40,2025,20.357,0,0,0.802469135802469,0.81018814167117,113.135638930158,0.802469135802469,"Tills","Tills","EPN"
9803710603,"PET3","5","M","EBB","070","1AY",30,1750,32.925,0,0,1,1,154.774327901543,1,"Tills","Tills","EPN"
9803711101,"PET3","5","R","SE","070","1A",40,750,15.418,0,0,0.766666666666667,0.832338824750292,161.785072655985,0.766666666666667,"Tills","Tills","EPN"
9803711502,"PET3","5","M","EBB","070","1A",30,625,9.017,0,0,0.72,0.750804036819341,135.533322691518,0.72,"Tills","Tills","EPN"
9803711802,"PET3","5","R","EE","070","1AM",20,600,15.268,0,0,0.583333333333333,0.634202253078334,179.999173002806,0.583333333333333,"Tills","Tills","EPN"
9803712201,"PET3","5","M","BBBBE","070","1A",31,500,9.629,0,0,0.8,0.844220583653547,156.588783610161,0.8,"Tills","Tills","EPN"
9803712501,"PET3","5","M","EPE","070","1AY",30,2250,35.265,0,0,0.855555555555556,0.861477385509712,141.265380747782,0.855555555555556,"Tills","Tills","EPN"
9803712502,"PET3","5","M","EPE","070","1AY",30,2225,37.619,0,0,0.696629213483146,0.674127435604349,146.721471868103,0.696629213483146,"Tills","Tills","EPN"
9803712701,"PET3","5","M","EBB","070","1AM",20,1400,31.439,0,0,0.821428571428571,0.870638379083304,169.092912005984,0.821428571428571,"Tills","Tills","EPN"
9803712801,"PET3","5","R","EE","120","7T",50,625,21.88,0,0,0.92,0.978107861060329,211.124536665184,0.92,"Organic","Organic","EPN"
9803712802,"PET3","5","R","EE","120","7T",50,675,17.333,0,0,0.925925925925926,0.972364853170253,180.817325574714,0.925925925925926,"Organic","Organic","EPN"
9803712902,"PET3","5","M","PEBBE","070","1AY",30,1925,38.382,0,0,0.545454545454545,0.362774217080923,159.332178056314,0.545454545454545,"Tills","Tills","EPN"
9803713001,"PET3","5","M","EBB","070","1AM",20,1650,27.347,0,0,0.636363636363636,0.614290415767726,145.267322713705,0.636363636363636,"Tills","Tills","EPN"
9803713002,"PET3","5","M","EBB","070","1AM",20,2050,30.653,0,0,0.853658536585366,0.815809219326004,137.979517328933,0.853658536585366,"Tills","Tills","EPN"
9803713302,"PET3","5","M","EPE","070","1A",30,1550,23.912,0,0,0.612903225806452,0.590791234526598,140.151309923809,0.612903225806452,"Tills","Tills","EPN"
9803713303,"PET3","5","M","EPE","070","1A",30,1400,21.056,0,0,0.535714285714286,0.623670212765957,138.381800656072,0.535714285714286,"Tills","Tills","EPN"
9803714001,"PET3","5","R","EE","090","1AM",30,675,9.502,0,0,0.888888888888889,0.852031151336561,133.878453188917,0.888888888888889,"Tills","Tills","EPN"
9803714002,"PET3","5","R","EE","090","1AM",30,775,10.195,0,0,0.838709677419355,0.852084355076018,129.418935437494,0.838709677419355,"Tills","Tills","EPN"
9803714701,"PET3","5","R","ES","070","1A",40,775,9.063,0,0,0.838709677419355,0.833609180183162,122.022578523785,0.838709677419355,"Tills","Tills","EPN"
9803800101,"PET3","6","R","EE","090","1A",40,1050,20.845,0,0,0.928571428571429,0.889613816262893,158.986906648688,0.928571428571429,"Tills","Tills","EPN"
9803800102,"PET3","6","R","EE","090","1A",40,600,14.515,0.0833333333333333,0.173200137788495,0.75,0.677988287977954,175.504377874318,0.833333333333333,"Tills","Tills","EPN"
9803800201,"PET3","5","R","ES","120","1AY",30,500,8.843,0,0,0.75,0.726450299672057,150.061702603249,0.75,"Tills","Tills","EPN"
9803800202,"PET3","5","R","ES","120","1AY",30,625,6.636,0,0,0.96,0.957353827606992,116.270151759512,0.96,"Tills","Tills","EPN"
9803800203,"PET3","5","R","EE","120","7T",60,675,10.358,0,0,0.962962962962963,0.981077428074918,139.778741584913,0.962962962962963,"Organic","Organic","EPN"
9803800302,"PET3","5","R","ES","070","1A",30,1050,16.046,0,0,0.571428571428571,0.596161037018572,139.490234288045,0.571428571428571,"Tills","Tills","EPN"
9803800304,"PET3","5","R","EE","090","1AY",30,1050,13.768,0,0,0.833333333333333,0.794015107495642,129.209914303058,0.833333333333333,"Tills","Tills","EPN"
9803800401,"PET3","5","R","SE","070","1AY",20,1425,14.326,0,0,0.631578947368421,0.626064498115315,113.138417685613,0.631578947368421,"Tills","Tills","EPN"
9803800404,"PET3","5","R","ES","070","1A",30,1075,17.947,0,0,0.697674418604651,0.710313701454282,145.796385923121,0.697674418604651,"Tills","Tills","EPN"
9803800502,"PET3","5","R","EE","120","2BE",40,1175,17.781,0,0,0.914893617021277,0.926213373825994,138.807910575166,0.914893617021277,"Sables Hidriques","Sables Hidriques","EPN"
9803800504,"PET3","5","R","EE","120","1A",30,1825,20.004,0,0,1,1,118.135941784477,1,"Tills","Tills","EPN"
9803800505,"PET3","5","R","EE","120","1A",30,925,10.901,0,0,0.972972972972973,0.97403907898358,122.494718152686,0.972972972972973,"Tills","Tills","EPN"
9803800601,"PET3","5","R","EE","120","1A",30,1250,21.535,0,0,0.7,0.792477362433248,148.105944771631,0.7,"Tills","Tills","EPN"
9803800902,"PET3","5","R","EE","120","1AY",30,725,19.791,0,0,0.551724137931034,0.775857713101915,186.431771118972,0.551724137931034,"Tills","Tills","EPN"
9803801101,"PET3","5","R","ES","120","1AY",31,600,10.422,0,0,0.75,0.878718096334677,148.715066123274,0.75,"Tills","Tills","EPN"
9803801503,"PET3","5","R","EE","090","1AY",30,950,13.069,0,0,1,1,132.347101891574,1,"Tills","Tills","EPN"
9803801504,"PET3","5","R","EE","090","1AY",30,900,15.378,0,0,0.861111111111111,0.850825855117701,147.497185355207,0.861111111111111,"Tills","Tills","EPN"
9803801802,"PET3","5","R","ES","070","1A",30,575,11.955,0,0,0.652173913043478,0.6366373902133,162.703137284677,0.652173913043478,"Tills","Tills","EPN"
9803801804,"PET3","5","R","EE","120","1A",40,950,17.145,0,0,0.921052631578947,0.931291921843103,151.587015117024,0.921052631578947,"Tills","Tills","EPN"
9803801805,"PET3","5","R","EE","120","1A",40,725,10.924,0,0,0.689655172413793,0.724642987916514,138.508651723734,0.689655172413793,"Tills","Tills","EPN"
9803802001,"PET3","5","R","EE","090","1AM",20,750,21.214,0,0,0.966666666666667,0.970019798246441,189.77356226834,0.966666666666667,"Tills","Tills","EPN"
9803802002,"PET3","5","R","EE","090","1AM",20,1025,31.58,0,0,0.975609756097561,0.991038632045598,198.061101246711,0.975609756097561,"Tills","Tills","EPN"
9803802301,"PET3","5","R","EE","120","7T",60,825,9.857,0,0,0.878787878787879,0.842142639748402,123.339011462026,0.878787878787879,"Organic","Organic","EPN"
9803802501,"PET3","5","R","ES","070","1A",30,1550,21.277,0,0,0.919354838709677,0.940922122479673,132.203942631488,0.919354838709677,"Tills","Tills","EPN"
9803802602,"PET3","5","M","EBB","070","1AY",30,2350,36.592,0,0,0.797872340425532,0.823130738959335,140.803743635176,0.797872340425532,"Tills","Tills","EPN"
9803803001,"PET3","5","R","EE","120","7T",60,950,17.215,0,0,0.921052631578947,0.948010455997676,151.896151375713,0.921052631578947,"Organic","Organic","EPN"
9803803002,"PET3","5","R","EE","120","1A",30,525,8.042,0,0,1,1,139.655306405314,1,"Tills","Tills","EPN"
9803803003,"PET3","5","R","EE","120","7T",60,100,1.367,0,0,0.75,0.632040965618142,131.928710205662,0.75,"Organic","Organic","EPN"
9803803005,"PET3","5","R","EE","120","1A",30,775,12.754,0,0,1,1,144.752947058092,1,"Tills","Tills","EPN"
9803803102,"PET3","5","R","SE","070","1A",30,1425,24.954,0,0,0.807017543859649,0.888554941091609,149.319907602909,0.807017543859649,"Tills","Tills","EPN"
9803803105,"PET3","5","R","EE","120","7E",60,450,5.795,0,0,1,1,128.048802864292,1,"Organic","Organic","EPN"
9803803201,"PET3","5","R","SE","070","1A",30,1700,28.415,0,0,0.676470588235294,0.804575048389935,145.882913694611,0.676470588235294,"Tills","Tills","EPN"
9803803202,"PET3","5","R","SE","070","1A",30,1000,22.817,0,0,0.6,0.604154796861989,170.445025425274,0.6,"Tills","Tills","EPN"
9803803204,"PET3","5","R","SE","120","1A",30,725,12.016,0,0,0.655172413793103,0.758155792276964,145.266681608582,0.655172413793103,"Tills","Tills","EPN"
9803803302,"PET3","5","M","EBB","070","1AY",20,2175,35.712,0,0,0.908045977011494,0.945900537634409,144.58808812732,0.908045977011494,"Tills","Tills","EPN"
9803803303,"PET3","5","R","ES","070","1A",30,1825,27.575,0,0,0.575342465753425,0.66219401631913,138.701572708533,0.575342465753425,"Tills","Tills","EPN"
9803803304,"PET3","5","R","ES","070","1A",30,1325,15.818,0,0,0.981132075471698,0.982108989758503,123.288595682546,0.981132075471698,"Tills","Tills","EPN"
9803803501,"PET3","5","R","ES","070","1AY",30,2675,43.419,0,0,0.850467289719626,0.873350376563256,143.758348370804,0.850467289719626,"Tills","Tills","EPN"
9803803502,"PET3","5","R","ES","070","1AM",20,3700,47.641,0,0,0.932432432432432,0.947251317142797,128.03969522867,0.932432432432432,"Tills","Tills","EPN"
9803803503,"PET3","5","R","EE","070","1A",31,2250,42.331,0,0,0.9,0.92544470955092,154.772238636411,0.9,"Tills","Tills","EPN"
9803803504,"PET3","5","R","EE","070","1A",31,2250,38.774,0,0,0.977777777777778,0.989890132563058,148.126957719925,0.977777777777778,"Tills","Tills","EPN"
9803803505,"PET3","5","R","EE","070","1AM",20,3525,41.837,0,0,1,1,122.929401215269,1,"Tills","Tills","EPN"
9803803701,"PET3","5","R","EE","090","1AM",20,1925,26.563,0,0,0.974025974025974,0.971012310356511,132.549548739575,0.974025974025974,"Tills","Tills","EPN"
9803803702,"PET3","5","R","EE","090","1AM",20,2625,44.633,0,0,0.980952380952381,0.981359084085766,147.135830475063,0.980952380952381,"Tills","Tills","EPN"
9803804801,"PET3","5","R","EE","120","1A",40,800,12.858,0,0,0.6875,0.744050396640224,143.05293629547,0.6875,"Tills","Tills","EPN"
9803804903,"PET3","5","R","EE","120","7T",60,1000,14.647,0,0,0.875,0.868642042739127,136.561852695897,0.875,"Organic","Organic","EPN"
9803805001,"PET3","5","R","ES","070","2BE",30,775,26.285,0,0,0.709677419354839,0.857789613848202,207.806055465694,0.709677419354839,"Sables Mésiques","Sables Mésiques","EPN"
9803805103,"PET3","5","R","ES","070","1A",30,1150,22.21,0,0,0.760869565217391,0.874831157136425,156.812406032531,0.760869565217391,"Tills","Tills","EPN"
9803805201,"PET3","5","R","ES","120","1A",31,1000,14.222,0,0,0.55,0.630009843903811,134.566016531751,0.55,"Tills","Tills","EPN"
9803805401,"PET3","5","R","EE","120","7T",60,575,10.814,0,0,0.956521739130435,0.981875346772702,154.744178435226,0.956521739130435,"Organic","Organic","EPN"
9803805402,"PET3","5","R","EE","120","7T",60,975,14.837,0,0,0.82051282051282,0.888791534676821,139.195693733994,0.82051282051282,"Organic","Organic","EPN"
9803806401,"PET3","5","R","ES","070","1A",30,175,1.633,0,0,0.857142857142857,0.879975505205144,109.000659933848,0.857142857142857,"Tills","Tills","EPN"
9803806604,"PET3","5","M","BBBBE","090","1AY",20,375,7.58,0,0,0.666666666666667,0.735751978891821,160.425731511231,0.666666666666667,"Tills","Tills","EPN"
9803807404,"PET3","5","M","BBBBE","070","1AM",20,1175,19.988,0,0,0.574468085106383,0.658895337202321,147.170510517899,0.574468085106383,"Tills","Tills","EPN"
9803808701,"PET3","5","R","EE","090","1AY",40,1175,27.521,0,0,0.914893617021277,0.961447621816068,172.690414204163,0.914893617021277,"Tills","Tills","EPN"
9803808702,"PET3","5","R","EE","090","1AY",40,975,18.88,0,0,0.82051282051282,0.885593220338983,157.019556530144,0.82051282051282,"Tills","Tills","EPN"
9803808801,"PET3","5","R","EE","090","1AY",40,1075,23.476,0,0,0.953488372093023,0.975251320497529,166.748861583095,0.953488372093023,"Tills","Tills","EPN"
9803808802,"PET3","5","R","EE","090","1AY",40,1100,28.526,0,0,0.909090909090909,0.969431395919512,181.710136939215,0.909090909090909,"Tills","Tills","EPN"
9803809301,"PET3","5","R","EE","120","1AY",30,675,13.721,0,0,1,1,160.877776442409,1,"Tills","Tills","EPN"
9803809401,"PET3","5","R","ES","120","1A",40,975,18.63,0,0,0.743589743589744,0.848631239935588,155.976502893179,0.743589743589744,"Tills","Tills","EPN"
9803809402,"PET3","5","R","ES","120","1A",40,650,13.259,0,0,0.961538461538462,0.962063504034995,161.158704023483,0.961538461538462,"Tills","Tills","EPN"
9803809501,"PET3","5","R","EE","090","1A",30,1425,25.965,0,0,0.56140350877193,0.680878105141537,152.314689893086,0.56140350877193,"Tills","Tills","EPN"
9803809502,"PET3","5","R","EE","090","1A",30,775,10.594,0,0,0.67741935483871,0.724277893147064,131.927153589001,0.67741935483871,"Tills","Tills","EPN"
9803809503,"PET3","5","R","ES","070","1AY",30,1025,15.063,0,0,0.75609756097561,0.821682267808537,136.788272433931,0.75609756097561,"Tills","Tills","EPN"
9803809504,"PET3","5","R","EE","120","1A",40,950,14.797,0,0,0.789473684210526,0.836993985267284,140.82510819582,0.789473684210526,"Tills","Tills","EPN"
9803810401,"PET3","5","M","EPE","070","1A",30,1900,28.062,0,0,0.710526315789474,0.736903998289502,137.131608134894,0.710526315789474,"Tills","Tills","EPN"
9803810501,"PET3","5","R","ES","070","1AY",30,1900,30.301,0,0,0.592105263157895,0.698326787894789,142.497334130226,0.592105263157895,"Tills","Tills","EPN"
9803810502,"PET3","5","R","ES","070","1AY",30,1875,27.119,0,0,0.693333333333333,0.734724731737896,135.70356559044,0.693333333333333,"Tills","Tills","EPN"
9803812001,"PET3","5","R","EE","090","1AY",31,1175,33.914,0,0,1,1,191.701554217716,1,"Tills","Tills","EPN"
9803812002,"PET3","5","R","EE","090","1AY",31,2400,43.086,0,0,0.989583333333333,0.981780624796918,151.188071377533,0.989583333333333,"Tills","Tills","EPN"
9803817602,"PET3","5","M","EBB","070","1AY",30,1325,21.74,0,0,0.849056603773585,0.89015639374425,144.536285716464,0.849056603773585,"Tills","Tills","EPN"
9803900201,"PET3","5","R","EE","070","1A",40,50,0.393,0,0,1,1,100.038306771048,1,"Tills","Tills","EPN"
9803900805,"PET3","5","R","EE","070","1AM",30,1800,24.089,0,0,1,1,130.53536641489,1,"Tills","Tills","EPN"
9803901201,"PET3","5","R","EE","070","2A",40,1450,17.058,0,0,0.96551724137931,0.977019580255599,122.386950380798,0.96551724137931,"Sables Hidriques","Sables Hidriques","EPN"
9803901202,"PET3","5","R","EE","070","2A",40,1000,11.663,0,0,0.975,0.98319471834005,121.859725956717,0.975,"Sables Hidriques","Sables Hidriques","EPN"
9803901601,"PET3","5","R","PGPG","070","2BE",30,1350,23.759,0.759259259259259,0.848562649943179,0.148148148148148,0.10648596321394,149.6932625302,0.907407407407407,"Sables Mésiques","Sables Mésiques","PIG"
9803901705,"PET3","5","R","PGE","070","1A",40,2000,33.071,0.5375,0.616733694173143,0.4625,0.383266305826857,145.098768058065,1,"Tills","Tills","PIG"
9803901901,"PET3","5","R","EE","070","1A",40,1400,27.945,0,0,0.517857142857143,0.591375916979782,159.420107796136,0.517857142857143,"Tills","Tills","EPN"
9803901904,"PET3","5","R","EE","070","1A",31,1075,29.224,0,0,0.534883720930233,0.607103750342185,186.046136951927,0.534883720930233,"Tills","Tills","EPN"
9803901905,"PET3","5","R","EE","070","1A",31,1475,38.326,0.0169491525423729,0.0247873506235976,0.966101694915254,0.962088399519908,181.888732595228,0.983050847457627,"Tills","Tills","EPN"
9803902101,"PET3","5","M","EPE","070","1AY",30,700,19.007,0,0,1,1,185.935718641767,1,"Tills","Tills","EPN"
9803902203,"PET3","5","R","ES","070","1AY",30,1600,26.396,0,0,0.890625,0.908660403091377,144.931947441785,0.890625,"Tills","Tills","EPN"
9803902204,"PET3","5","R","ES","070","1AY",30,1500,25.045,0,0,0.9,0.945458175284488,145.804170946038,0.9,"Tills","Tills","EPN"
9803902305,"PET3","5","R","EE","070","1AY",30,1100,24.246,0,0,0.931818181818182,0.968572135609998,167.524668472895,0.931818181818182,"Tills","Tills","EPN"
9803902702,"PET3","5","M","EFI","070","1AY",30,875,21.944,0,0,0.771428571428571,0.885481224936201,178.693571935449,0.771428571428571,"Tills","Tills","EPN"
9803902704,"PET3","5","R","EE","070","1A",41,1100,31.454,0,0,0.863636363636364,0.905894321866853,190.80803451756,0.863636363636364,"Tills","Tills","EPN"
9803902705,"PET3","5","R","EE","070","1A",41,1250,29.136,0.02,0.0528212520593081,0.68,0.743684788577705,172.272127462114,0.7,"Tills","Tills","EPN"
9803902805,"PET3","5","M","EBB","070","1AM",20,1750,39.755,0.0142857142857143,0.0713117846811722,0.7,0.792579549742171,170.07164557654,0.714285714285714,"Tills","Tills","EPN"
9803903004,"PET3","5","R","PGE","070","1AY",30,1100,25.959,0.613636363636364,0.805423937747987,0.136363636363636,0.078970684541007,173.341558102074,0.75,"Tills","Tills","PIG"
9803903005,"PET3","5","R","EE","070","7T",60,2000,19.259,0,0,1,1,110.727865490252,1,"Organic","Organic","EPN"
9803903902,"PET3","5","R","EE","090","1A",30,550,11.284,0,0,0.681818181818182,0.601914214817441,161.623777631834,0.681818181818182,"Tills","Tills","EPN"
9803903905,"PET3","5","R","SE","070","R1A",20,800,11.404,0,0,0.8125,0.822956857243073,134.722046117923,0.8125,"RocSolMinces","RocSolMinces","EPN"
9803904301,"PET3","5","F","BBBB","070","1AY",20,1200,22.627,0,0,0.520833333333333,0.46577098157069,154.945127864465,0.520833333333333,"Tills","Tills","EPN"
9803904304,"PET3","5","R","EE","120","1A",40,525,14.791,0,0,0.714285714285714,0.87512676627679,189.397471226533,0.714285714285714,"Tills","Tills","EPN"
9803904402,"PET3","5","R","ES","070","1AM",20,1225,16.305,0,0,0.551020408163265,0.608892977614229,130.18094401728,0.551020408163265,"Tills","Tills","EPN"
9803904801,"PET3","5","R","PGE","070","2BD",20,900,16.243,0.25,0.342362864002955,0.75,0.657637135997045,151.588734282133,1,"Sables Mésiques","Sables Mésiques","EPN"
9803905502,"PET3","5","R","EE","090","R1A",20,700,14.743,0.0357142857142857,0.104388523367022,0.821428571428571,0.821542426914468,163.756660095881,0.857142857142857,"RocSolMinces","RocSolMinces","EPN"
9803905901,"PET3","5","R","EE","120","1A",31,350,6.803,0,0,0.642857142857143,0.777157136557401,157.315412221374,0.642857142857143,"Tills","Tills","EPN"
9803906503,"PET3","5","M","EBB","070","1AM",20,675,14.035,0,0,0.888888888888889,0.932312076950481,162.708177810632,0.888888888888889,"Tills","Tills","EPN"
9803907801,"PET3","5","R","ES","070","2BE",30,975,20.106,0,0,0.974358974358974,0.943748134885109,162.037521094677,0.974358974358974,"Sables Mésiques","Sables Mésiques","EPN"
9803909201,"PET3","5","R","EE","090","7E",60,925,9.833,0,0,0.945945945945946,0.942540425099156,116.339505239324,0.945945945945946,"Organic","Organic","EPN"
9803909202,"PET3","5","R","EPG","090","2BE",40,875,24.238,0.285714285714286,0.504208268008912,0.685714285714286,0.479907583133922,187.801658551298,0.971428571428571,"Sables Hidriques","Sables Hidriques","EPN"
9803909203,"PET3","5","R","EPG","090","2BE",40,775,17.641,0.161290322580645,0.369536874326852,0.838709677419355,0.630463125673148,170.241645368114,1,"Sables Hidriques","Sables Hidriques","EPN"
9803909403,"PET3","5","R","EE","070","2A",30,1000,15.668,0,0,1,1,141.241343759221,1,"Sables Mésiques","Sables Mésiques","EPN"
9803909404,"PET3","5","R","EE","070","2A",30,875,11.185,0,0,1,1,127.57601345467,1,"Sables Mésiques","Sables Mésiques","EPN"
9803909501,"PET3","5","R","EE","070","1A",40,1300,17.09,0.0576923076923077,0.0505558806319485,0.730769230769231,0.624985371562317,129.376207001501,0.788461538461538,"Tills","Tills","EPN"
9803909801,"PET3","5","R","SS","070","1AY",30,1275,15.213,0,0,1,1,123.255809850914,1,"Tills","Tills","EPN"
9803909802,"PET3","5","R","SS","070","1AY",30,1375,25.675,0,0,1,1,154.190968515316,1,"Tills","Tills","EPN"
9803910001,"PET3","5","R","PGE","070","1A",31,1950,41.147,0.0256410256410256,0.0645247527158724,0.897435897435897,0.900551680559944,163.910525228322,0.923076923076923,"Tills","Tills","EPN"
9803910201,"PET3","5","R","PGPG","070","2BD",20,1400,20.475,0.946428571428571,0.934798534798535,0.0535714285714286,0.0652014652014652,136.459255244017,1,"Sables Mésiques","Sables Mésiques","PIG"
9803910202,"PET3","5","R","PGPG","070","2BD",20,950,15.048,0.947368421052632,0.968168527379054,0.0526315789473684,0.0318314726209463,142.014486544877,1,"Sables Mésiques","Sables Mésiques","PIG"
9803910302,"PET3","5","R","EE","070","R",10,675,19.398,0,0,0.592592592592593,0.570832044540674,191.285323782244,0.592592592592593,"RocSolMinces","RocSolMinces","EPN"
9803910701,"PET3","5","R","EE","090","7E",60,575,8.121,0,0,0.782608695652174,0.809506218446004,134.099108986401,0.782608695652174,"Organic","Organic","EPN"
9803910702,"PET3","5","R","EE","090","7E",60,575,5.601,0,0,0.91304347826087,0.880735582931619,111.366333918927,0.91304347826087,"Organic","Organic","EPN"
9803911001,"PET3","5","R","PGPG","070","1A",30,1500,15.724,1,1,0,0,115.52898222644,1,"Tills","Tills","PIG"
9804000101,"PET3","5","R","ES","070","R1A",20,1425,22.674,0,0,0.912280701754386,0.956690482490959,142.334997576018,0.912280701754386,"RocSolMinces","RocSolMinces","EPN"
